 th, 0.334670924096
the, 0.311744648193
he , 0.307967522278
ed , 0.184332528665
 of, 0.169224025005
of , 0.15969337008
and, 0.14713223041
nd , 0.145946388553
 an, 0.141598301743
 in, 0.12877364166
ing, 0.123986354163
ng , 0.112347535937
in , 0.10826296954
on , 0.108043369196
er , 0.106023046032
ion, 0.102070239842
 . , 0.0947355883563
 ] , 0.0944281478748
 [ , 0.0942524675997
es , 0.0919247039544
ent, 0.086039414738
as , 0.0853806137063
 to, 0.0852049334312
tio, 0.0790561238022
to , 0.0777385217388
al , 0.0767722802257
 a , 0.0720289127975
ter, 0.0679443464011
re , 0.0662314637187
. [, 0.0639037000734
ati, 0.0622786575286
s a, 0.0620151371159
d t, 0.0604340146399
 re, 0.0603022544335
n t, 0.0601265741584
ate, 0.0586772118887
 20, 0.0585015316136
 ^ , 0.057623130238
 co, 0.0573156897566
f t, 0.056832569
st , 0.0560859278308
 Th, 0.0557345672805
for, 0.0555588870054
an , 0.0551636063864
 wa, 0.0535824839104
ers, 0.052660162466
ly , 0.0526162423972
at , 0.0516060808153
The, 0.0502006386144
 fo, 0.0500249583393
ver, 0.04927831717
e t, 0.04927831717
eve, 0.0488391164822
is , 0.0487951964134
or , 0.0487073562759
ere, 0.0481363953818
e o, 0.0477411147627
est, 0.047697194694
s o, 0.047301914075
res, 0.0472140739374
s, , 0.0469505535247
en , 0.0465113528369
e a, 0.0461599922867
e s, 0.0461160722179
. ^, 0.0458086317365
200, 0.045501191255
ts , 0.0453255109799
th , 0.0452376708423
 , , 0.0449302303609
was, 0.0443592694668
ted, 0.044315349398
le , 0.0438761487102
her, 0.0435687082287
s t, 0.0433051878161
, a, 0.0432612677473
ive, 0.0419436656839
 Re, 0.0413727047898
rie, 0.0410213442396
 be, 0.0402747030703
 on, 0.0400551027264
nt , 0.0390888612133
all, 0.0385179003192
ry , 0.0382543799065
 ha, 0.037551658806
ist, 0.0374638186685
d a, 0.0368050176368
 pr, 0.0368050176368
tri, 0.0355313356422
ons, 0.0350042948168
ved, 0.0345650941291
s. , 0.0340819733725
tha, 0.0336427726847
n a, 0.0335988526159
men, 0.0332035719969
 wh, 0.0332035719969
 ma, 0.0327204512403
e c, 0.0326765311716
 de, 0.0323251706213
t t, 0.0320177301399
ch , 0.0319298900023
 st, 0.0318420498648
ies, 0.0317542097272
 as, 0.0311393287643
 wi, 0.0310954086955
ne , 0.0307001280765
d i, 0.0304366076638
rs , 0.0303487675263
ear, 0.029997406976
hat, 0.0298217267009
etr, 0.0297778066321
 Ch, 0.0294703661507
ty , 0.0294264460819
. T, 0.0292946858756
ith, 0.029206845738
 we, 0.0291629256692
iev, 0.0291190056005
nce, 0.0289872453941
his, 0.0289872453941
s i, 0.0286358848439
s w, 0.0285919647751
e f, 0.0285480447063
art, 0.0284162845
te , 0.0281966841561
us , 0.0281527640873
ns , 0.028021003881
 al, 0.0277135633995
. R, 0.027625723262
wer, 0.0275818031932
, t, 0.0274061229181
ce , 0.0274061229181
nal, 0.0273622028493
se , 0.0273182827805
 ar, 0.0272743627117
ort, 0.0271865225742
ll , 0.0270108422991
it , 0.0266594817488
[ 1, 0.0265277215425
ity, 0.0263959613362
–, 0.0263520412674
, 2, 0.0263081211986
oun, 0.0262642011298
one, 0.0260885208547
iti, 0.0260006807172
ine, 0.0258689205108
e i, 0.025825000442
e w, 0.025825000442
 fr, 0.0256054000981
 se, 0.0255175599606
t o, 0.0255175599606
om , 0.0254736398918
Ret, 0.0254736398918
ain, 0.0254736398918
by , 0.0254736398918
are, 0.025429719823
con, 0.0253857997542
wit, 0.0253418796855
com, 0.0252979596167
rom, 0.0252540395479
ide, 0.025034439204
sta, 0.0248148388601
's , 0.0247709187913
pro, 0.0247709187913
rea, 0.0247269987226
edi, 0.0245513184474
r t, 0.0244634783099
der, 0.0244195582411
tur, 0.0243756381723
g t, 0.0243756381723
ove, 0.0241999578972
ong, 0.0241560378284
d b, 0.0241121177597
nte, 0.0241121177597
ve , 0.0240242776221
 hi, 0.0240242776221
 by, 0.0240242776221
